id,city,state,latitude,longitude
24359,Gakolik Mountains,AZ,32.2506180,-112.6059776
771676,Galata,MT,48.4755415,-111.3522141
195236,Galatea,CO,38.5044481,-103.0246479
408842,Galatia,IL,37.8406038,-88.6092215
475404,Galatia,KS,38.6416788,-98.9587015
475411,Galatia,KS,38.7119562,-98.9123098
985519,Galatia,NC,36.4715413,-77.3024699
1494990,Galax,VA,36.6981823,-80.9314680
1483573,Galax,VA,36.6612387,-80.9239671
1495134,Galax,VA,36.7287362,-80.9989710
1029073,Galchutt,ND,46.3874603,-96.8095244
1285084,Galen,TN,36.5767195,-85.9619264
396525,Galena,ID,43.8712959,-114.6572864
408846,Galena,IL,42.4166744,-90.4290168
590270,Galena,MD,39.3406672,-75.8788279
590250,Galena,MD,39.3662232,-75.8838284
735624,Galena,MO,36.8053375,-93.4665790
1064698,Galena,OH,40.2150625,-82.8799013
1061759,Galena,OH,40.1261743,-82.9290696
845386,Galena Canyon,NV,40.6129664,-117.0726046
1121036,Gales Creek,OR,45.5865011,-123.2148334
469684,Galesburg,KS,37.4736673,-95.3585890
626603,Galesburg,MI,42.2886529,-85.4180560
1029074,Galesburg,ND,47.2699845,-97.4064772
422886,Galesburg East,IL,40.9342048,-90.2548467
1033795,Galesburg NW,ND,47.4402634,-97.3889793
423270,Galesburg West,IL,40.9842044,-90.4879103
1563440,Galesville,WI,44.0574613,-91.2837589
1565380,Galesville,WI,44.0816282,-91.3490376
204692,Galeton,CO,40.5208139,-104.5857927
1175386,Galeton,PA,41.7331246,-77.6419311
1142560,Galice,OR,42.5695583,-123.5972921
182768,Galien,CO,40.6877679,-103.0082571
1618901,Galien,MI,41.7981008,-86.4991853
1175387,Galilee,PA,41.7350884,-75.1396151
1379820,Galilee,TX,30.6968613,-95.6396677
1064699,Galion,OH,40.7336688,-82.7899026
2514439,Galion,OH,40.6772222,-82.8458333
928734,Galisteo,NM,35.3955945,-105.9464093
1247861,Galivants Ferry,SC,34.0562750,-79.2464342
71713,Gallatin,AR,36.2061907,-94.4271582
766157,Gallatin,MO,39.9144513,-93.9621669
1285100,Gallatin,TN,36.3883809,-86.4466599
783810,Gallatin Gateway,MT,45.5915958,-111.1977304
1743897,Gallatin Peak,MT,45.2638176,-111.2535647
1285101,Gallaway,TN,35.3259187,-89.6161898
898547,Gallegos,NM,35.6097662,-103.7071869
1852626,Gallegos Trading Post,NM,36.5269524,-108.0314567
1051226,Gallia,OH,38.8309103,-82.5176592
1076187,Gallia,OH,38.8697985,-82.5426604
1075393,Gallia,OH,38.8375765,-82.5998845
923601,Gallina,NM,36.2283497,-106.8189286
155075,Gallion,AL,32.4968025,-87.7161204
1730266,Gallion,AL,32.4081939,-87.6666738
1077526,Gallipolis,OH,38.8098030,-82.2023691
1560646,Gallipolis,WV,38.7906368,-82.2004245
670303,Gallman,MS,31.9321022,-90.3892586
545737,Galloway,LA,32.1112749,-94.0285223
718320,Galloway,MO,37.1367167,-93.2379628
1064700,Galloway,OH,39.9131182,-83.1624117
2034889,Galloway,TX,32.0482210,-94.0807471
1261006,Gallup,SD,45.0705307,-98.4953715
771689,Gallup City,MT,48.0938541,-112.1130799
899647,Gallup East,NM,35.5667900,-108.7413900
1457512,Gallup Mills,VT,44.5750548,-71.7842582
902833,Gallup West,NM,35.5141892,-108.8456424
943738,Gallupville,NY,42.6253546,-74.1334647
962063,Gallupville,NY,42.7347977,-74.1862394
950863,Gallupville,NY,42.6625757,-74.2326321
277522,Galt,CA,38.2546373,-121.2999485
730102,Galt,MO,40.1286271,-93.3868808
456815,Galva,IA,42.5069289,-95.4172221
428372,Galva,IL,41.1675370,-90.0426136
477203,Galva,KS,38.3819523,-97.5375375
452043,Galveston,IN,40.5789277,-86.1902720
1377745,Galveston,TX,29.3013889,-94.7977778
952921,Galway,NY,43.0195188,-74.1037403
950865,Galway,NY,43.0186858,-74.0315162
57790,Gamaliel,AR,36.4567317,-92.2332128
63049,Gamaliel,AR,36.4867311,-92.1507112
492661,Gamaliel,KY,36.6397783,-85.7966436
932898,Gammil Well NE,NM,34.2003560,-103.7902409
921095,Gammil Well SE,NM,34.1114697,-103.7638511
4920,Ganado,AZ,35.7114022,-109.5420492
1357846,Ganado,TX,29.0405363,-96.5135831
1853156,Ganado Mesa,AZ,35.7511228,-109.6245514
972573,Gananoque,NY,44.2833790,-76.1427244
829449,Gandy,NE,41.4697205,-100.4584735
1437769,Gandy,UT,39.4499437,-113.9830486
281762,Gandy Bridge,FL,27.9839089,-82.5131511
397729,Gannett,ID,43.3599057,-114.1758730
1265227,Gannvalley,SD,44.0333265,-98.9878745
1258289,Gannvalley,SD,44.0405485,-98.8870398
1093097,Gans,OK,35.3889826,-94.6921665
950871,Gansevoort,NY,43.1961848,-73.6517840
118811,Gantt,AL,31.4068339,-86.4841273
126511,Gantt,AL,31.4709980,-86.3932922
1175420,Gap,PA,39.9873250,-76.0205073
301625,Gap Lake,FL,30.5068606,-85.5929844
1551203,Gap Mills,WV,37.5623469,-80.4081180
1175428,Garards Fort,PA,39.8159106,-80.0264488
456820,Garber,IA,42.7419328,-91.2620768
753127,Garber,MO,36.6283960,-93.3437955
750020,Garber,MO,36.6917280,-93.2990724
1093108,Garber,OK,36.4369786,-97.5856053
224036,Garberville,CA,40.1001449,-123.7950290
204793,Garcia,CO,37.0041878,-105.5372323
902032,Garcia Creek,NM,36.1608658,-103.5155097
2652393,Garcon Point,FL,30.4829470,-87.0595670
1985711,Garcon Point,FL,30.3785325,-87.0555212
1029078,Gardar,ND,48.5891607,-97.8739841
626629,Garden,MI,45.7747004,-86.5506953
157070,Garden City,AL,34.0220427,-86.6361040
118820,Garden City,AL,34.0145436,-86.7469414
331788,Garden City,GA,32.1143715,-81.1540013
718333,Garden City,MO,38.5611247,-94.1913332
693283,Garden City,MS,31.3671144,-91.1278838
693054,Garden City,MS,31.3068367,-91.2356645
1255196,Garden City,SD,44.9582962,-97.5814720
1336388,Garden City,TX,31.8640224,-101.4812312
1428133,Garden City,UT,41.9468780,-111.3935397
1706566,Garden City,VA,37.2209706,-79.9942042
1494952,Garden City,VA,37.2318047,-79.9283701
484576,Garden City East,KS,37.9228003,-100.7671026
2694198,Garden City West,KS,37.9919160,-100.8758621
1619997,Garden Corners,MI,45.8902511,-86.5368114
294781,Garden Cove,FL,25.1731777,-80.3681106
456823,Garden Grove,IA,40.8272245,-93.6071621
542431,Garden Island Pass,LA,29.1224474,-89.1072686
636683,Garden Island West,MI,45.7511096,-85.5156435
1494870,Garden Mountain,VA,37.0178949,-81.3428823
1495041,Garden Mountain,VA,37.1140057,-81.3520481
473994,Garden Plain,KS,37.7488998,-97.7319940
473990,Garden Plain,KS,37.6583471,-97.6836604
408880,Garden Prairie,IL,42.2533549,-88.7248197
898745,Garden Spring Canyon,NM,33.8009046,-106.3272262
1656039,Garden Valley,CA,38.8540675,-120.8593809
331789,Garden Valley,GA,32.4398733,-84.1182444
396530,Garden Valley,ID,44.0898940,-115.9520638
1119014,Garden Valley,OR,43.2962262,-123.4764705
1029080,Gardena,ND,48.7008370,-100.4976393
118823,Gardendale,AL,33.6601033,-86.8127702
1373811,Gardendale,TX,32.0203969,-102.3801456
1379795,Gardener Draw,TX,31.2920945,-101.5998420
566690,Gardiner,ME,44.2300698,-69.7753222
783830,Gardiner,MT,45.0318802,-110.7057663
950882,Gardiner,NY,41.6798157,-74.1504231
1519892,Gardiner,WA,48.0498137,-122.9157272
958252,Gardiners Island East,NY,41.0095457,-72.0681302
956277,Gardiners Island West,NY,41.0359330,-72.1786895
57793,Gardner,AR,33.1062403,-92.3809769
192598,Gardner,CO,37.7833397,-105.1655542
294782,Gardner,FL,27.3517105,-81.7998042
294241,Gardner,FL,27.2981016,-81.8239712
456829,Gardner,IA,41.6744309,-94.7638697
408884,Gardner,IL,41.1855879,-88.3097828
479553,Gardner,KS,38.8108408,-94.9271868
547386,Gardner,LA,31.2696260,-92.6929240
610059,Gardner,MA,42.5750883,-71.9981330
740864,Gardner,MO,40.3119462,-93.9755072
1029081,Gardner,ND,47.1471966,-96.9678613
1285157,Gardner,TN,36.3583968,-88.8981171
579833,Gardner Pond,ME,46.9994828,-68.8967088
985568,Gardnerville,NC,35.3896070,-77.2988488
859798,Gardnerville,NV,38.9412959,-119.7496216
2582264,Gareloi Island B-1,AK,51.7000000,-178.0366667
24321,Garfias Mountain,AZ,33.9647546,-112.4848940
76997,Garfield,AR,36.4484053,-93.9740892
204757,Garfield,CO,38.5516638,-106.2922456
331791,Garfield,GA,32.6498850,-82.0981750
326553,Garfield,GA,32.6990519,-82.0559507
475938,Garfield,KS,38.0777924,-99.2448316
492703,Garfield,KY,37.7828390,-86.3574754
898717,Garfield,NM,32.8486850,-107.3191907
920600,Garfield,NM,32.7570193,-107.2644667
1379824,Garfield,TX,29.0424732,-97.6519414
1505083,Garfield,WA,47.0079487,-117.1410073
778665,Garfield Peak,MT,45.7227767,-106.4241823
1121062,Garibaldi,OR,45.5598266,-123.9109643
118835,Garland,AL,31.5565503,-86.8233063
76999,Garland,AR,33.3629029,-93.7099012
475013,Garland,KS,37.6419893,-94.6238481
475024,Garland,KS,37.7317097,-94.6224594
566708,Garland,ME,45.0383951,-69.1603205
579253,Garland,ME,45.1103361,-69.1867103
723870,Garland,MO,37.6392116,-94.5924581
985570,Garland,NC,34.7862819,-78.3941689
829465,Garland,NE,40.9447298,-96.9855818
1388185,Garland,TX,32.9126240,-96.6388833
1588816,Garland,WY,44.7796741,-108.6604043
767930,Garland School,MT,46.0483349,-105.9305548
1656526,Garlock,CA,35.4024608,-117.7900644
456844,Garnavillo,IA,42.8685981,-91.2359644
81861,Garner,AR,35.1414751,-91.7862498
456845,Garner,IA,43.1024603,-93.6018782
985572,Garner,NC,35.7112642,-78.6141709
1378343,Garner,TX,32.8331830,-97.9853187
626672,Garnet,MI,46.1583359,-85.3067556
24577,Garnet Mountain,AZ,35.8224896,-114.0038441
477662,Garnett East,KS,38.3683523,-95.2177513
484826,Garnett West,KS,38.3100200,-95.3419220
397132,Garns Mountain,ID,43.7190809,-111.3038375
184095,Garo,CO,39.1077697,-105.8902904
1264923,Garretson East,SD,43.7305279,-96.4919872
1255211,Garretson West,SD,43.7174725,-96.5028209
434969,Garrett,IN,41.3494939,-85.1355268
430357,Garrett,IN,41.3658824,-85.2388635
57029,Garrett Grove,AR,34.8006517,-91.0828989
1539350,Garretts Bend,WV,38.3039828,-81.9148529
1044307,Garrettsville,OH,41.3706107,-81.0650959
1064704,Garrettsville,OH,41.2842224,-81.0964856
456854,Garrison,IA,42.1441612,-92.1437942
492728,Garrison,KY,38.6061881,-83.1732347
1989117,Garrison,MN,46.3582914,-93.7574734
644048,Garrison,MN,46.2944038,-93.8269216
750025,Garrison,MO,36.8389463,-93.0196213
755658,Garrison,MO,36.7670037,-93.0949009
771720,Garrison,MT,46.5232622,-112.8117100
1029083,Garrison,ND,47.6522225,-101.4157165
829468,Garrison,NE,41.1772348,-97.1672602
915828,Garrison,NM,33.8506468,-103.2132823
1428153,Garrison,UT,38.9343931,-114.0330433
1030702,Garrison Dam North,ND,47.5113887,-101.4537737
1373815,Garrison East,TX,31.8243402,-94.4910390
1380539,Garrison East,TX,31.8240622,-94.3979810
1379948,Garrison West,TX,31.7543429,-94.5807642
1093138,Garvin,OK,33.9539972,-94.9424443
456857,Garwin,IA,42.0935999,-92.6757524
735972,Garwood,MO,37.0625502,-90.9126244
718366,Garwood,MO,37.0664391,-90.8779014
1336419,Garwood,TX,29.4496881,-96.3969118
183011,Gary,CO,40.0738720,-103.5849455
434979,Gary,IN,41.5933696,-87.3464271
899646,Gary,NM,32.3242486,-108.8183885
1265643,Gary,SD,44.7924636,-96.4558855
1388214,Gary,TX,32.0287769,-94.3710335
1554536,Gary,WV,37.3637253,-81.5501063
434985,Gas City,IN,40.4872625,-85.6130311
1006195,Gasburg,NC,36.5412588,-77.9427683
1477342,Gasburg,VA,36.5668145,-77.8955452
906492,Gascon,NM,35.8866997,-105.4461255
729496,Gasconade,MO,38.6694890,-91.5601667
729443,Gasconade,MO,38.7075437,-91.6246142
1029089,Gascoyne,ND,46.1183391,-103.0798921
858233,Gaskell,NV,40.9346252,-118.2507043
282957,Gaskin,FL,30.9710146,-86.1354968
950934,Gasport,NY,43.1992244,-78.5761394
1656041,Gasquet,CA,41.8453908,-123.9695195
1285226,Gassaway,TN,35.9397854,-85.9955443
1647651,Gassaway,TN,35.8939539,-85.8894307
1539355,Gassaway,WV,38.6731544,-80.7748218
156397,Gaston,AL,32.3509735,-88.2236365
434988,Gaston,IN,40.3139311,-85.5005278
1157988,Gaston,OR,45.4362256,-123.1395515
1162920,Gaston,OR,45.3751149,-123.1548288
1231307,Gaston,SC,33.8170974,-81.1009286
1231269,Gaston,SC,33.7973763,-81.0462046
980321,Gastonia North,NC,35.3423582,-81.2261906
1019253,Gastonia South,NC,35.2181939,-81.1597994
1246952,Gastonia South,SC,35.1498594,-81.2122988
450948,Gatchel,IN,38.0467258,-86.6505402
1093146,Gate,OK,36.8533638,-100.0554136
1498481,Gate City,VA,36.6378774,-82.5809876
985608,Gates,NC,36.5034867,-76.7691236
1284634,Gates,TN,35.7742426,-89.3850720
1285236,Gates,TN,35.8384082,-89.4061836
1494879,Gates,VA,36.5929298,-76.8299588
654720,Gates Corner,MN,48.4527508,-95.3191421
1025334,Gatesville,NC,36.4034878,-76.7530098
1357921,Gatesville East,TX,31.4351645,-97.7439110
156398,Gateswood,AL,30.7210232,-87.5808187
188337,Gateview,CO,38.2936056,-107.2186664
185409,Gateway,CO,38.6824845,-108.9751087
1136311,Gateway,OR,44.7753993,-121.0828240
750032,Gatewood,MO,36.5770048,-91.0898508
1647737,Gatlinburg,TN,35.7142590,-83.5101638
644058,Gatzke,MN,48.4244129,-95.7841678
1554543,Gauley Bridge,WV,38.1684406,-81.1948298
1535534,Gauley Bridge,WV,38.2273288,-81.1553849
1357931,Gause,TX,30.7851923,-96.7213641
1380704,Gause,TX,30.8418580,-96.6377498
670069,Gautier North,MS,30.4021435,-88.7197459
2597048,Gautier South,MS,30.3717492,-88.6509539
1064707,Gavers,OH,40.7070052,-80.8056360
833629,Gavins Point Dam,NE,42.8494423,-97.3983925
1259091,Gavins Point Dam,SD,42.8711088,-97.3972813
271285,Gaviota,CA,34.4716558,-120.2148716
355988,Gay,GA,33.0937361,-84.5738151
318384,Gay,GA,33.0120724,-84.5002013
626692,Gay,MI,47.2274217,-88.1637224
1618007,Gay,MI,47.1943685,-88.2340008
1539361,Gay,WV,38.7706432,-81.5531802
1549565,Gay,WV,38.7859210,-81.5048453
1379039,Gay Hill,TX,30.3538205,-96.4399662
1336452,Gay Hill,TX,30.2718790,-96.4941350
118879,Gaylesville,AL,34.2684260,-85.5569057
472068,Gaylord,KS,39.6439000,-98.8475779
626696,Gaylord,MI,45.0275126,-84.6747523
644060,Gaylord,MN,44.5530201,-94.2205310
1379828,Gaylord,TX,36.4416991,-100.4406977
1565448,Gays Mills,WI,43.3174788,-90.8448502
554517,Gaytine,LA,30.4479784,-93.2012681
1264503,Gayville,SD,42.9388840,-97.1433839
1255217,Gayville,SD,42.8880517,-97.1722732
1261080,Gayville NE,SD,42.9241611,-97.0233806
456864,Gaza,IA,43.0202555,-95.5800079
1656042,Gazelle,CA,41.5207015,-122.5202995
1121084,Gearhart,OR,46.0242745,-123.9112502
1136078,Gearhart Mountain,OR,42.3782082,-120.8438652
1093156,Geary North,OK,35.6311594,-98.3172854
1255220,Geddes,SD,43.2536040,-98.6953601
1380215,Geddis Canyon NW,TX,30.4926743,-101.9323512
342484,Gee Pond,GA,31.0118536,-84.3549075
408937,Geff,IL,38.4425483,-88.4042141
118884,Geiger,AL,32.8681857,-88.3050321
1192507,Geistown,PA,40.2909084,-78.8689125
471208,Gem,KS,39.4277818,-100.8976516
1379829,Gem,TX,35.7853223,-100.1234551
184391,Gem Village,CO,37.2191704,-107.6372804
1093157,Gene Autry,OK,34.2837036,-97.0380693
1100336,Gene Autry,OK,34.3506470,-97.0294594
1656439,Gene Wash,CA,34.3519584,-114.1977273
1658717,General Grant Grove,CA,36.6543914,-118.9576057
372829,Genesee,ID,46.5507205,-116.9254357
1565456,Genesee,WI,42.9527895,-88.3589842
408940,Geneseo,IL,41.4480902,-90.1542849
475564,Geneseo,KS,38.5161207,-98.1567235
484738,Geneseo,KS,38.6094535,-98.1542224
1029097,Geneseo,ND,46.0738501,-97.2787032
950998,Geneseo,NY,42.7958960,-77.8169470
77003,Geneva,AR,34.0209481,-94.2421463
283012,Geneva,FL,28.7397163,-81.1150616
355991,Geneva,GA,32.5798620,-84.5507559
344105,Geneva,GA,32.5051421,-84.5263111
396540,Geneva,ID,42.3585413,-111.0651941
408942,Geneva,IL,41.8875281,-88.3053525
431198,Geneva,IN,40.5117123,-84.9738567
435014,Geneva,IN,40.5919904,-84.9571895
478117,Geneva,KS,38.0169756,-95.4941499
829483,Geneva,NE,40.5269512,-97.5958818
1040812,Geneva,OH,41.8050539,-80.9481489
1175519,Geneva,PA,41.5625540,-80.2250621
1381908,Geneva,TX,31.4771252,-93.9174108
118055,Geneva East,AL,31.0399013,-85.8474350
973241,Geneva North,NY,42.9506200,-76.9735773
973944,Geneva North,NY,42.9036772,-76.8771821
951000,Geneva South,NY,42.8689552,-76.9777436
962906,Geneva South,NY,42.8495115,-76.9096837
156658,Geneva West,AL,31.0904550,-85.9799385
777982,Genevieve,MT,48.7055654,-107.2397933
771736,Genevieve,MT,48.7266790,-107.1631220
294784,Genoa,FL,30.4004996,-82.8348524
421818,Genoa,IL,42.0972480,-88.6928688
829484,Genoa,NE,41.4486243,-97.7306077
859807,Genoa,NV,39.0043524,-119.8471238
861589,Genoa,NV,39.1162980,-119.7585134
951002,Genoa,NY,42.6678489,-76.5357741
1048774,Genoa,OH,41.5181064,-83.3590940
1048645,Genoa,OH,41.6183820,-83.3677069
1565460,Genoa,WI,43.5766383,-91.2242996
1574263,Genoa City,WI,42.5819621,-88.2939810
1867652,Genoa City,WI,42.6230730,-88.2803694
1851307,Genoa City,WI,42.5744619,-88.3550941
195108,Genoa East,CO,39.2802659,-103.3852208
203757,Genoa West,CO,39.2783208,-103.5002239
644072,Gentilly,MN,47.7891364,-96.4492244
654761,Gentilly,MN,47.8652476,-96.4233886
77005,Gentry,AR,36.2675793,-94.4846602
718382,Gentry,MO,40.3316601,-94.4202363
1378348,Gentrys Mill,TX,31.7920961,-98.2255931
718391,Gentryville,MO,36.8639462,-92.3607172
741328,Gentryville,MO,36.7681150,-92.2957153
1505105,George,WA,47.0790224,-119.8558822
1577714,George Lake,WI,45.6077354,-89.2851253
456873,George West,IA,43.3438624,-96.0022431
1336484,George West,TX,28.3325002,-98.1175054
1511228,Georges Peak,WA,46.0531675,-122.6239926
157284,Georgetown,AL,31.9996020,-85.0946531
118906,Georgetown,AL,30.8885182,-88.2702846
57810,Georgetown,AR,35.1270328,-91.4551301
1660009,Georgetown,CA,38.9979543,-120.8516017
1658606,Georgetown,CA,38.9068445,-120.8385462
181892,Georgetown,CO,39.7060984,-105.6975041
213993,Georgetown,DE,38.6901134,-75.3854728
355995,Georgetown,GA,31.8846050,-85.1074308
397735,Georgetown,ID,42.4821477,-111.3707661
408956,Georgetown,IL,39.9753144,-87.6358546
422927,Georgetown,IL,39.8764247,-87.6922461
435023,Georgetown,IN,38.2945115,-85.9755240
492790,Georgetown,KY,38.2097967,-84.5588311
507866,Georgetown,KY,38.1492423,-84.5349409
547390,Georgetown,LA,31.7610027,-92.3845843
548064,Georgetown,LA,31.8265562,-92.3820850
614239,Georgetown,MA,42.7250918,-70.9911659
644085,Georgetown,MN,47.0799667,-96.7942458
670358,Georgetown,MS,31.8715484,-90.1645303
1357960,Georgetown,TX,30.6326942,-97.6772311
1781825,Georgetown Lake,MT,46.2332585,-113.2675594
1247888,Georgetown North,SC,33.3768340,-79.2944965
1224357,Georgetown South,SC,33.3426671,-79.2967190
1437569,Georgetta Ranch,UT,39.8760504,-114.0000004
644086,Georgeville,MN,45.4285759,-94.9272351
450950,Georgia,IN,38.7100521,-86.5722154
451304,Georgia,IN,38.6314423,-86.5566580
1460176,Georgia Plains,VT,44.6256032,-73.1365211
1457534,Georgia Plains,VT,44.7211568,-73.1640235
118914,Georgiana East,AL,31.6371028,-86.7419175
156939,Georgiana West,AL,31.7221001,-86.8227551
1218812,Georgiaville,RI,41.8870436,-71.5083944
57538,Gepp,AR,36.3878433,-92.1043207
755549,Gerald,MO,38.3997711,-91.3307094
771740,Geraldine,MT,47.6035847,-110.2657587
224126,Gerber,CA,40.0562678,-122.1502688
57811,Geridge,AR,34.5400954,-91.7062429
60018,Geridge,AR,34.5381516,-91.6304080
845471,Gerlach,NV,40.6515682,-119.3551865
484521,Gerlane,KS,37.1525249,-98.5498026
1715957,Germaine Coulee West,MT,47.4486088,-107.9090017
1721632,Germaine Coulee West,MT,47.4555534,-107.9145576
422734,German Corner,IL,41.2936474,-90.0309459
456885,German Valley,IA,43.2699609,-94.0293995
411889,German Valley,IL,42.1255813,-89.4037207
408973,German Valley,IL,42.2155786,-89.4734459
1378350,Germania,TX,32.0648450,-101.9401342
1563668,Germania,WI,43.9902546,-89.3565098
1565491,Germania,WI,43.8905344,-89.2570632
1500874,Germanna Bridge,VA,38.4673485,-77.8594388
1749298,Germanna Bridge,VA,38.4779039,-77.7644368
492795,Germantown,KY,38.6547950,-83.9646491
498407,Germantown,KY,38.7053502,-83.9190929
584579,Germantown,MD,39.1731621,-77.2716502
2349278,Germantown,PA,40.0029000,-75.2368000
1214070,Germantown,PA,40.0434449,-75.1801775
1285318,Germantown,TN,35.0867577,-89.8100858
408975,Germantown Hills,IL,40.7664259,-89.4678690
626758,Germfask,MI,46.2494240,-85.9259637
24428,Geronimo,AZ,33.0770031,-110.0350848
1093168,Geronimo,OK,34.4811904,-98.3831069
1336502,Geronimo,TX,29.6630045,-97.9669494
951045,Gerry,NY,42.1933915,-79.2486576
1093171,Gerty,OK,34.8367575,-96.2897271
1121112,Gervais,OR,45.1081752,-122.8975952
49385,Gethsemane,AR,34.4167628,-91.8673579
1048778,Gettysburg,OH,40.1114383,-84.4952293
1044329,Gettysburg,OH,40.0219958,-84.4135602
1213625,Gettysburg,PA,39.8309293,-77.2310955
1255235,Gettysburg,SD,45.0116474,-99.9556728
470066,Geuda Springs,KS,37.1141940,-97.1492070
771749,Geyser,MT,47.2591326,-110.4932688
224138,Geyserville,CA,38.7076870,-122.9024964
661354,Gheen,MN,47.9679724,-92.8082268
554527,Gheens,LA,29.6793793,-90.4625836
1022786,Ghio,NC,34.8712674,-79.6531094
986080,Ghio,NC,34.7846024,-79.6325554
670367,Gholson,MS,32.9365181,-88.7339381
1381912,Gholson,TX,31.7009962,-97.2163956
906059,Ghost Ranch,NM,36.3341840,-106.4944786
1659398,Giant Forest,CA,36.5738336,-118.7659318
784614,Giant Hill,MT,46.3052078,-111.6652537
464590,Giard,IA,43.1127600,-91.2620759
456893,Giard,IA,43.0055403,-91.2892995
644116,Gibbon,MN,44.5338518,-94.5263709
1142712,Gibbon,OR,45.6995763,-118.3649602
829509,Gibbon South,NE,40.7483472,-98.8448009
1802614,Gibbon South,NE,40.6472363,-98.8670235
898816,Gibbons Ranch,NM,34.6853411,-104.4610944
396546,Gibbonsville,ID,45.5554753,-113.9231305
626780,Gibbs City,MI,46.2257840,-88.7006895
535207,Gibsland,LA,32.5440413,-93.0529398
541083,Gibsland,LA,32.6109843,-93.0540510
331807,Gibson,GA,33.2334789,-82.5954083
332575,Gibson,GA,33.1695917,-82.5431845
456895,Gibson,IA,41.4811167,-92.3935181
464754,Gibson,IA,41.4150061,-92.4837983
543230,Gibson,LA,29.6868756,-90.9906530
1020425,Gibson,NC,34.7590477,-79.6106104
407891,Gibson City East,IL,40.4647562,-88.2722728
408990,Gibson City West,IL,40.4584275,-88.3846030
590298,Gibson Island,MD,39.0742772,-76.4238483
283060,Gibsonton,FL,27.8536365,-82.3825931
156405,Gibsonville,AL,33.1937282,-85.7819054
985675,Gibsonville,NC,36.1056910,-79.5422462
984756,Gibsonville,NC,36.1029132,-79.5066895
1378351,Gibtown,TX,33.0320643,-97.9483713
1379281,Gibtown,TX,33.1151177,-97.9136482
1336515,Giddings,TX,30.1827159,-96.9363710
731555,Gideon,MO,36.4517276,-89.9670353
718432,Gideon,MO,36.4520057,-89.9192558
644122,Giese,MN,46.2160583,-93.1166029
57814,Gieseck,AR,35.1800891,-90.5603831
82963,Gieseck,AR,35.1348123,-90.5639941
396549,Gifford,ID,46.4432265,-116.5565361
408992,Gifford,IL,40.3058680,-88.0211489
435058,Gifford,IN,41.0708716,-87.0525231
736301,Gifford,MO,40.0255868,-92.6815828
738307,Gifford,MO,40.1225298,-92.6954736
1222698,Gifford,SC,32.8596083,-81.2389932
398314,Gifford Spring,ID,42.7154650,-113.1830544
1285364,Gift,TN,35.5523029,-89.5645207
1511360,Gig Harbor,WA,47.3325983,-122.5073492
1512239,Gig Harbor,WA,47.3292640,-122.5801293
5012,Gila Bend,AZ,32.9478236,-112.7168305
24610,Gila Butte,AZ,33.2328291,-111.8370823
24606,Gila Butte,AZ,33.1758862,-111.7993025
2670518,Gila Butte NW,AZ,33.2092053,-111.8842759
24621,Gila Butte NW,AZ,33.1831066,-111.9195843
25333,Gila Butte SE,AZ,33.0128332,-111.8343015
906540,Gila Hot Springs,NM,33.1959024,-108.2069931
543234,Gilbert,LA,32.0493225,-91.6581797
661356,Gilbert,MN,47.4888156,-92.4649052
856031,Gilbert,NV,38.1960397,-117.6967672
1245735,Gilbert,SC,33.9243121,-81.3937132
1519953,Gilbert,WA,48.4568063,-120.5603767
1540658,Gilbert,WV,37.5220552,-81.8042813
1549797,Gilbert,WV,37.5126105,-81.8634503
1539390,Gilbert,WV,37.6142758,-81.8665068
1715964,Gilbert Creek SE,MT,47.5150020,-106.5692142
854092,Gilbert Creek SE,NV,39.7810315,-117.2631556
851899,Gilbert SE,NV,38.0268757,-117.5645385
951099,Gilbertsville,NY,42.4714657,-75.3257290
456900,Gilbertville,IA,42.4161001,-92.2149046
951100,Gilboa,NY,42.3973028,-74.4459805
1539393,Gilboa,WV,38.3034405,-80.9364896
1029123,Gilby,ND,48.0852671,-97.4706383
294785,Gilchrist,FL,26.7753447,-81.8923081
304121,Gilchrist,FL,26.7609010,-81.9234200
626811,Gilchrist,MI,46.1427773,-85.3848162
771771,Gildford,MT,48.5694368,-110.2996602
581038,Gilead,ME,44.3942288,-70.9728518
1379832,Giles,TX,34.8189413,-100.5859626
626820,Gilford,MI,43.4941889,-83.6219063
24430,Gillespie,AZ,33.2617092,-112.9812896
900001,Gillespie Mountain,NM,31.6823203,-108.7178269
422649,Gillespie North,IL,39.1408804,-89.8123181
407559,Gillespie South,IL,39.1117138,-89.7839836
77017,Gillett,AR,34.1173227,-91.3765094
60291,Gillett,AR,34.0376005,-91.4637335
1175617,Gillett,PA,41.9511852,-76.7944002
1358021,Gillett,TX,29.1283021,-97.7849995
1565528,Gillett,WI,44.8899914,-88.3073234
465642,Gillett Grove,IA,43.0158045,-95.0374900
1596649,Gillette East,WY,44.2913694,-105.3797155
1609094,Gillette West,WY,44.2910915,-105.5022205
1617826,Gilletts Lake,MI,42.3355914,-84.3221820
543236,Gilleyville,LA,32.3029265,-91.8945740
63207,Gillham,AR,34.2284453,-94.2696504
77018,Gillham,AR,34.1692789,-94.3163178
62683,Gillham Dam,AR,34.2420555,-94.1696461
543235,Gilliam,LA,32.8270851,-93.8451793
1437539,Gillies Hill,UT,38.3960815,-112.7249456
1358029,Gilliland,TX,33.7314783,-99.6834223
1377980,Gilliland Peak,TX,30.3693279,-103.3357322
1577610,Gillingham,WI,43.4263681,-90.4451277
